Age;Gender;Location;Subscription Status;Frequency of Purchases;Item Purchased;Review Rating
24;Male;Alaska;No;Annually;['Scarf'];[5.0]
24;Male;Arizona;Yes;Bi-Weekly;['Sneakers'];[4.0]
24;Male;Arkansas;Yes;Monthly;['Hoodie'];[3.4]
24;Male;California;Yes;Annually;['Handbag'];[4.4]
24;Male;Delaware;Yes;Annually;['Scarf'];[4.5]
24;Male;Florida;No;Annually;['Sandals'];[2.6]
24;Male;Hawaii;Yes;Every 3 Months;['Jacket'];[4.2]
24;Male;Idaho;No;Weekly;['Pants'];[3.5]
24;Male;Illinois;No;Bi-Weekly;['Handbag'];[2.9]
24;Male;Illinois;Yes;Bi-Weekly;['Gloves'];[2.8]
24;Male;Kentucky;No;Annually;['Dress'];[4.1]
24;Male;Maine;Yes;Weekly;['Jacket'];[3.1]
24;Male;Maryland;No;Every 3 Months;['Skirt', 'Skirt'];[4.7, 4.5]
24;Male;Mississippi;Yes;Weekly;['Sweater'];[4.8]
24;Male;Missouri;No;Quarterly;['Jewelry'];[4.1]
24;Male;Missouri;Yes;Quarterly;['Jewelry'];[4.5]
24;Male;Missouri;Yes;Weekly;['T-shirt'];[3.5]
24;Male;Montana;No;Bi-Weekly;['Gloves'];[3.0]
24;Male;Montana;No;Quarterly;['T-shirt'];[3.1]
24;Male;Nebraska;Yes;Fortnightly;['Coat'];[4.1]
24;Male;Nevada;Yes;Bi-Weekly;['Hoodie', 'Socks'];[3.7, 3.7]
24;Male;New Hampshire;No;Monthly;['Shirt'];[3.0]
24;Male;New Jersey;No;Quarterly;['Belt'];[3.9]
24;Male;New Mexico;Yes;Bi-Weekly;['Hat'];[3.5]
24;Male;North Dakota;No;Every 3 Months;['Belt'];[4.2]
24;Male;Ohio;No;Every 3 Months;['T-shirt'];[4.3]
24;Male;Oklahoma;Yes;Monthly;['Handbag'];[4.5]
24;Male;Oregon;No;Every 3 Months;['Belt'];[4.3]
24;Male;Oregon;Yes;Every 3 Months;['Blouse'];[2.9]
24;Male;Pennsylvania;Yes;Bi-Weekly;['Dress'];[4.2]
24;Male;Pennsylvania;Yes;Weekly;['Sweater'];[3.7]
24;Male;South Dakota;No;Bi-Weekly;['Backpack'];[3.4]
24;Male;Texas;No;Bi-Weekly;['Sweater'];[4.4]
24;Male;Texas;No;Quarterly;['Backpack'];[3.5]
24;Male;Texas;Yes;Annually;['Shirt'];[3.5]
24;Male;Utah;No;Annually;['Shirt'];[4.1]
24;Male;Utah;No;Monthly;['Jeans'];[3.4]
24;Male;Vermont;No;Monthly;['Sweater'];[4.6]
24;Male;Vermont;No;Quarterly;['Belt'];[3.4]
24;Male;Virginia;No;Bi-Weekly;['Sneakers'];[3.7]
24;Male;Virginia;Yes;Monthly;['Skirt'];[4.0]
24;Male;Wisconsin;Yes;Fortnightly;['T-shirt'];[4.2]
25;Female;Alabama;No;Every 3 Months;['Sandals'];[3.2]
25;Female;California;No;Annually;['Skirt'];[4.0]
25;Female;Delaware;No;Quarterly;['Blouse'];[4.6]
25;Female;Georgia;No;Monthly;['Sneakers'];[4.7]
25;Female;Illinois;No;Every 3 Months;['Socks'];[4.7]
25;Female;Indiana;No;Fortnightly;['Boots'];[2.7]
25;Female;Iowa;No;Annually;['Jewelry'];[3.8]
25;Female;Kansas;No;Bi-Weekly;['Boots'];[4.2]
25;Female;Mississippi;No;Fortnightly;['Sneakers'];[4.1]
25;Female;Nebraska;No;Every 3 Months;['Shorts'];[4.2]
25;Female;Nebraska;No;Fortnightly;['Skirt'];[2.8]
25;Female;Nevada;No;Quarterly;['Coat'];[3.7]
25;Female;South Carolina;No;Weekly;['Backpack'];[3.4]
25;Female;South Dakota;No;Annually;['Sneakers'];[2.9]
25;Female;Tennessee;No;Quarterly;['Scarf'];[2.6]
25;Female;Utah;No;Annually;['Boots'];[3.6]
25;Female;Washington;No;Quarterly;['Socks'];[4.6]
25;Female;Washington;No;Weekly;['Blouse'];[4.7]
25;Female;West Virginia;No;Annually;['Sandals'];[2.9]
25;Female;Wisconsin;No;Quarterly;['Sweater'];[3.5]
25;Female;Wyoming;No;Quarterly;['Sneakers'];[3.4]
25;Male;Alabama;No;Quarterly;['Hat'];[4.6]
25;Male;Alabama;Yes;Bi-Weekly;['Sunglasses'];[4.1]
25;Male;Alaska;Yes;Weekly;['Shorts'];[4.8]
25;Male;Arizona;No;Annually;['Backpack'];[3.7]
25;Male;Arkansas;No;Weekly;['Hat'];[4.3]
25;Male;Arkansas;Yes;Annually;['Jacket'];[3.2]
25;Male;Arkansas;Yes;Quarterly;['Pants'];[4.5]
25;Male;California;No;Monthly;['Sunglasses'];[4.5]
25;Male;California;No;Weekly;['Gloves'];[3.8]
25;Male;California;Yes;Monthly;['Shorts'];[4.0]
25;Male;Colorado;No;Fortnightly;['Skirt', 'Skirt'];[4.8, 4.8]
25;Male;Connecticut;No;Monthly;['Sandals'];[4.3]
25;Male;Connecticut;No;Quarterly;['Jewelry'];[4.8]
25;Male;Connecticut;Yes;Monthly;['Shirt', 'Boots'];[4.1, 2.7]
25;Male;Georgia;No;Fortnightly;['Backpack'];[4.9]
25;Male;Hawaii;Yes;Annually;['Hat'];[3.4]
25;Male;Idaho;No;Every 3 Months;['Sneakers'];[5.0]
25;Male;Illinois;No;Monthly;['Hat'];[4.6]
25;Male;Illinois;No;Quarterly;['Dress', 'Shirt'];[3.4, 3.4]
25;Male;Illinois;Yes;Every 3 Months;['Hoodie'];[4.9]
25;Male;Indiana;Yes;Annually;['Gloves'];[3.2]
25;Male;Indiana;Yes;Weekly;['Sandals'];[4.8]
25;Male;Iowa;No;Quarterly;['Belt'];[4.8]
25;Male;Kansas;No;Annually;['Shorts'];[3.0]
25;Male;Kansas;No;Every 3 Months;['Coat'];[3.1]
25;Male;Kentucky;No;Annually;['Sweater'];[3.8]
25;Male;Kentucky;Yes;Monthly;['Jewelry'];[2.8]
25;Male;Louisiana;Yes;Annually;['Jewelry'];[3.3]
25;Male;Maine;Yes;Every 3 Months;['Jacket'];[4.4]
25;Male;Maryland;Yes;Annually;['T-shirt'];[3.4]
25;Male;Massachusetts;No;Bi-Weekly;['Shorts'];[2.8]
25;Male;Massachusetts;No;Weekly;['Skirt'];[3.6]
25;Male;Michigan;No;Annually;['Shorts'];[2.6]
25;Male;Michigan;No;Quarterly;['Dress'];[4.4]
25;Male;Michigan;Yes;Monthly;['Scarf'];[4.7]
25;Male;Mississippi;No;Weekly;['Sunglasses'];[3.7]
25;Male;Montana;No;Quarterly;['Scarf'];[4.6]
25;Male;Nebraska;No;Every 3 Months;['Sandals'];[3.9]
25;Male;Nevada;No;Bi-Weekly;['Shorts'];[4.9]
25;Male;Nevada;Yes;Fortnightly;['Handbag'];[4.7]
25;Male;New Hampshire;No;Annually;['Blouse'];[3.0]
25;Male;New Mexico;No;Every 3 Months;['Pants'];[3.3]
25;Male;New Mexico;No;Fortnightly;['Boots'];[4.8]
25;Male;New Mexico;Yes;Fortnightly;['Belt'];[4.9]
25;Male;New York;Yes;Monthly;['T-shirt'];[4.8]
25;Male;Ohio;Yes;Fortnightly;['Scarf'];[3.7]
25;Male;Oklahoma;No;Weekly;['Boots'];[4.0]
25;Male;Pennsylvania;Yes;Fortnightly;['Sneakers'];[3.2]
25;Male;Pennsylvania;Yes;Monthly;['Dress'];[3.3]
25;Male;Rhode Island;Yes;Every 3 Months;['Gloves'];[4.9]
25;Male;South Carolina;Yes;Monthly;['Hat'];[2.9]
25;Male;South Dakota;Yes;Fortnightly;['Skirt'];[3.5]
25;Male;Texas;No;Monthly;['Scarf'];[4.0]
25;Male;Utah;No;Fortnightly;['Jewelry'];[3.0]
25;Male;Vermont;No;Every 3 Months;['Sunglasses'];[2.7]
25;Male;Vermont;No;Weekly;['Skirt', 'Dress'];[4.7, 4.8]
25;Male;Virginia;No;Every 3 Months;['Hat'];[3.1]
25;Male;West Virginia;No;Fortnightly;['Sandals'];[2.7]
25;Male;Wyoming;No;Annually;['Backpack'];[4.5]
25;Male;Wyoming;No;Bi-Weekly;['Hoodie'];[3.8]
26;Female;Arizona;No;Annually;['Coat'];[3.8]
26;Female;California;No;Quarterly;['Backpack'];[3.5]
26;Female;Connecticut;No;Fortnightly;['Sunglasses'];[3.9]
26;Female;Connecticut;No;Monthly;['Gloves'];[4.2]
26;Female;Florida;No;Quarterly;['Skirt'];[4.1]
26;Female;Florida;No;Weekly;['Skirt'];[4.0]
26;Female;Georgia;No;Weekly;['Dress'];[4.9]
26;Female;Illinois;No;Annually;['Coat'];[3.6]
26;Female;Kansas;No;Bi-Weekly;['Sandals'];[4.0]
26;Female;Kentucky;No;Fortnightly;['Blouse'];[5.0]
26;Female;Kentucky;No;Monthly;['Shirt'];[3.0]
26;Female;Massachusetts;No;Fortnightly;['Boots'];[4.2]
26;Female;New York;No;Quarterly;['Jewelry'];[3.1]
26;Female;Oklahoma;No;Bi-Weekly;['Hat'];[4.0]
26;Female;Oklahoma;No;Fortnightly;['Jacket'];[3.7]
26;Female;Oregon;No;Bi-Weekly;['Shirt'];[4.5]
26;Female;Rhode Island;No;Bi-Weekly;['Sweater'];[4.3]
26;Female;Rhode Island;No;Monthly;['Sandals'];[3.6]
26;Female;South Carolina;No;Every 3 Months;['Sweater'];[4.9]
26;Female;South Dakota;No;Bi-Weekly;['Scarf'];[4.1]
26;Female;South Dakota;No;Every 3 Months;['Backpack'];[4.1]
26;Female;Utah;No;Bi-Weekly;['Dress'];[4.5]
26;Female;Vermont;No;Bi-Weekly;['Backpack'];[3.9]
26;Female;Virginia;No;Quarterly;['Backpack'];[3.4]
26;Female;Wyoming;No;Fortnightly;['Sunglasses'];[3.4]
26;Male;Alabama;No;Fortnightly;['Coat'];[4.1]
26;Male;Arizona;Yes;Bi-Weekly;['Dress'];[3.2]
26;Male;California;No;Bi-Weekly;['Belt'];[3.6]
26;Male;Colorado;No;Quarterly;['Hat', 'Gloves'];[3.4, 4.2]
26;Male;Connecticut;No;Bi-Weekly;['Hoodie'];[3.0]
26;Male;Florida;No;Bi-Weekly;['Socks'];[2.9]
26;Male;Georgia;No;Bi-Weekly;['Backpack'];[3.6]
26;Male;Hawaii;Yes;Bi-Weekly;['T-shirt'];[4.5]
26;Male;Idaho;Yes;Annually;['T-shirt'];[3.3]
26;Male;Illinois;No;Fortnightly;['Jewelry'];[4.0]
26;Male;Illinois;Yes;Monthly;['Sweater'];[3.9]
26;Male;Iowa;No;Weekly;['Coat'];[4.7]
26;Male;Kentucky;No;Annually;['Belt'];[3.9]
26;Male;Louisiana;No;Fortnightly;['Hoodie'];[4.7]
26;Male;Massachusetts;Yes;Annually;['Belt'];[5.0]
26;Male;Missouri;Yes;Quarterly;['Hoodie'];[3.7]
26;Male;Nebraska;No;Bi-Weekly;['Sandals'];[4.6]
26;Male;Nevada;No;Monthly;['Jewelry'];[4.4]
26;Male;New Hampshire;No;Bi-Weekly;['Scarf'];[2.7]
26;Male;New Jersey;Yes;Every 3 Months;['Sunglasses'];[3.6]
26;Male;New York;Yes;Monthly;['Jewelry'];[2.9]
26;Male;North Carolina;No;Every 3 Months;['Sweater', 'Sandals'];[2.7, 3.2]
26;Male;North Dakota;Yes;Annually;['Jacket'];[3.6]
26;Male;Pennsylvania;No;Bi-Weekly;['Blouse'];[3.8]
26;Male;Rhode Island;No;Quarterly;['Hoodie'];[2.9]
26;Male;South Carolina;Yes;Monthly;['Shoes'];[4.1]
26;Male;South Dakota;Yes;Fortnightly;['Jacket', 'Jeans'];[4.4, 2.8]
26;Male;Tennessee;No;Monthly;['Pants'];[3.0]
26;Male;Texas;Yes;Every 3 Months;['Pants'];[4.1]
26;Male;Utah;No;Weekly;['Shoes'];[3.9]
26;Male;Utah;Yes;Bi-Weekly;['Shoes'];[3.4]
26;Male;Vermont;Yes;Annually;['Shoes'];[4.7]
26;Male;Virginia;No;Bi-Weekly;['Socks'];[3.7]
26;Male;Virginia;No;Monthly;['Shoes'];[3.8]
26;Male;Virginia;No;Quarterly;['Shirt'];[3.2]
26;Male;Virginia;No;Weekly;['Hat'];[4.0]
26;Male;Washington;No;Every 3 Months;['Jewelry'];[3.0]
26;Male;Washington;No;Quarterly;['Jeans'];[3.0]
26;Male;West Virginia;No;Fortnightly;['Skirt'];[3.4]
26;Male;West Virginia;Yes;Annually;['Coat'];[2.6]
26;Male;Wisconsin;No;Fortnightly;['Hat'];[4.5]
27;Female;Alaska;No;Weekly;['Skirt', 'Handbag'];[4.6, 4.4]
27;Female;Arizona;No;Fortnightly;['Jeans'];[4.0]
27;Female;Connecticut;No;Quarterly;['Belt', 'Boots'];[4.4, 4.9]
27;Female;Delaware;No;Bi-Weekly;['Coat'];[2.6]
27;Female;Illinois;No;Annually;['Sandals'];[4.9]
27;Female;Illinois;No;Monthly;['Hat'];[3.8]
27;Female;Illinois;No;Weekly;['Shirt'];[3.0]
27;Female;Kansas;No;Bi-Weekly;['Sandals'];[5.0]
27;Female;Kansas;No;Monthly;['Belt'];[4.0]
27;Female;Kentucky;No;Monthly;['Handbag'];[3.8]
27;Female;Louisiana;No;Every 3 Months;['Backpack'];[3.0]
27;Female;Maine;No;Every 3 Months;['Sweater'];[3.2]
27;Female;Maine;No;Fortnightly;['Jewelry'];[2.8]
27;Female;Minnesota;No;Monthly;['Dress'];[3.1]
27;Female;Mississippi;No;Every 3 Months;['Jewelry'];[4.4]
27;Female;New Jersey;No;Quarterly;['Pants'];[3.2]
27;Female;North Carolina;No;Bi-Weekly;['Boots'];[4.6]
27;Female;Ohio;No;Monthly;['Blouse'];[4.9]
27;Female;Oklahoma;No;Every 3 Months;['Shirt'];[4.5]
27;Female;Oregon;No;Annually;['Pants'];[3.1]
27;Female;South Dakota;No;Every 3 Months;['Dress'];[2.9]
27;Female;Texas;No;Annually;['Shoes'];[3.9]
27;Female;Texas;No;Monthly;['Sunglasses'];[3.3]
27;Female;Utah;No;Quarterly;['Sneakers'];[3.2]
27;Female;Washington;No;Bi-Weekly;['T-shirt'];[3.1]
27;Female;Wyoming;No;Weekly;['Sneakers'];[3.6]
27;Male;Arizona;No;Bi-Weekly;['Shorts'];[4.3]
27;Male;Arizona;No;Monthly;['Sandals'];[4.4]
27;Male;Arkansas;No;Quarterly;['Shirt'];[2.7]
27;Male;California;No;Monthly;['Shirt'];[5.0]
27;Male;Colorado;No;Annually;['Dress'];[3.8]
27;Male;Colorado;Yes;Monthly;['Scarf'];[4.5]
27;Male;Connecticut;No;Weekly;['Coat'];[4.4]
27;Male;Delaware;No;Quarterly;['Blouse'];[4.8]
27;Male;Florida;No;Bi-Weekly;['Gloves'];[3.4]
27;Male;Florida;No;Fortnightly;['Hat'];[4.6]
27;Male;Georgia;No;Weekly;['Blouse'];[3.5]
27;Male;Georgia;Yes;Weekly;['Hoodie'];[3.7]
27;Male;Idaho;No;Quarterly;['Shirt'];[4.0]
27;Male;Illinois;No;Bi-Weekly;['Blouse'];[4.9]
27;Male;Illinois;No;Fortnightly;['Shoes'];[3.1]
27;Male;Illinois;No;Quarterly;['Handbag'];[3.5]
27;Male;Illinois;Yes;Bi-Weekly;['Boots'];[4.6]
27;Male;Illinois;Yes;Quarterly;['Jewelry'];[3.7]
27;Male;Indiana;No;Every 3 Months;['Socks'];[4.6]
27;Male;Iowa;No;Every 3 Months;['Sweater'];[2.6]
27;Male;Iowa;Yes;Monthly;['Shorts'];[4.3]
27;Male;Louisiana;No;Monthly;['Hoodie'];[2.7]
27;Male;Louisiana;Yes;Weekly;['Shorts'];[3.2]
27;Male;Maine;Yes;Every 3 Months;['Blouse'];[3.3]
27;Male;Maryland;Yes;Quarterly;['Belt'];[3.5]
27;Male;Montana;No;Every 3 Months;['Scarf', 'Sneakers'];[2.9, 4.8]
27;Male;Nebraska;No;Fortnightly;['Shorts'];[2.8]
27;Male;Nebraska;Yes;Annually;['Jewelry'];[2.6]
27;Male;Nebraska;Yes;Monthly;['Sandals', 'Belt'];[4.4, 3.6]
27;Male;Nevada;Yes;Every 3 Months;['Jacket'];[3.3]
27;Male;New Jersey;No;Annually;['Shorts'];[3.6]
27;Male;New York;Yes;Weekly;['T-shirt'];[3.3]
27;Male;North Carolina;No;Fortnightly;['Hoodie'];[4.3]
27;Male;North Carolina;Yes;Monthly;['Sneakers'];[3.2]
27;Male;North Dakota;No;Weekly;['Sandals'];[2.7]
27;Male;North Dakota;Yes;Bi-Weekly;['Coat'];[4.6]
27;Male;Ohio;No;Annually;['Blouse'];[3.0]
27;Male;Oregon;No;Bi-Weekly;['Sneakers'];[2.9]
27;Male;Oregon;No;Quarterly;['Jacket'];[3.3]
27;Male;Pennsylvania;No;Bi-Weekly;['Hat'];[4.3]
27;Male;Pennsylvania;Yes;Annually;['Coat'];[2.5]
27;Male;South Carolina;Yes;Quarterly;['Hoodie'];[4.3]
27;Male;South Dakota;No;Quarterly;['Backpack'];[3.5]
27;Male;Tennessee;No;Fortnightly;['Gloves'];[4.6]
27;Male;Texas;No;Every 3 Months;['Shirt'];[4.5]
27;Male;Texas;Yes;Every 3 Months;['Jeans'];[4.9]
27;Male;Texas;Yes;Monthly;['Gloves'];[4.6]
27;Male;Virginia;No;Monthly;['Jeans'];[2.7]
27;Male;Virginia;Yes;Monthly;['Boots'];[4.2]
27;Male;Virginia;Yes;Weekly;['Socks'];[3.2]
27;Male;West Virginia;No;Bi-Weekly;['Scarf'];[2.7]
27;Male;West Virginia;No;Weekly;['Sunglasses'];[3.1]
27;Male;Wyoming;Yes;Bi-Weekly;['Sweater'];[4.3]
28;Female;Alaska;No;Monthly;['Jeans'];[3.1]
28;Female;Alaska;No;Quarterly;['Scarf'];[2.7]
28;Female;Arizona;No;Quarterly;['Coat'];[4.3]
28;Female;California;No;Fortnightly;['Skirt'];[3.7]
28;Female;Colorado;No;Annually;['Skirt'];[3.2]
28;Female;Florida;No;Bi-Weekly;['Handbag'];[4.0]
28;Female;Maine;No;Bi-Weekly;['Pants'];[4.0]
28;Female;Maine;No;Monthly;['Sunglasses'];[3.0]
28;Female;Michigan;No;Bi-Weekly;['Boots'];[4.1]
28;Female;Michigan;No;Weekly;['Skirt'];[4.3]
28;Female;Mississippi;No;Fortnightly;['T-shirt'];[4.6]
28;Female;Nebraska;No;Fortnightly;['Backpack'];[3.8]
28;Female;Nevada;No;Bi-Weekly;['Gloves'];[4.0]
28;Female;Nevada;No;Monthly;['Hoodie'];[4.2]
28;Female;New Hampshire;No;Every 3 Months;['T-shirt'];[2.8]
28;Female;North Carolina;No;Bi-Weekly;['Sweater'];[5.0]
28;Female;North Carolina;No;Quarterly;['Socks'];[3.4]
28;Female;North Dakota;No;Every 3 Months;['Handbag'];[3.4]
28;Female;Ohio;No;Quarterly;['Socks'];[2.9]
28;Female;Pennsylvania;No;Quarterly;['Shirt'];[4.2]
28;Female;Rhode Island;No;Quarterly;['Boots'];[4.7]
28;Female;Rhode Island;No;Weekly;['Shirt'];[2.9]
28;Female;South Carolina;No;Fortnightly;['Hoodie'];[4.3]
28;Female;Washington;No;Bi-Weekly;['Blouse'];[4.2]
28;Female;West Virginia;No;Quarterly;['Handbag'];[2.9]
28;Female;West Virginia;No;Weekly;['Handbag'];[4.3]
28;Male;Alaska;No;Fortnightly;['Shorts'];[3.4]
28;Male;Arkansas;No;Bi-Weekly;['Belt'];[4.6]
28;Male;California;No;Weekly;['Jewelry'];[3.8]
28;Male;California;Yes;Quarterly;['T-shirt', 'Jeans'];[2.9, 3.2]
28;Male;Colorado;No;Fortnightly;['Jewelry'];[4.5]
28;Male;Colorado;No;Monthly;['Shorts', 'Scarf'];[2.9, 2.7]
28;Male;Connecticut;Yes;Bi-Weekly;['Pants'];[2.9]
28;Male;Delaware;No;Fortnightly;['Skirt', 'Dress'];[3.1, 3.7]
28;Male;Georgia;Yes;Annually;['Scarf'];[2.7]
28;Male;Hawaii;No;Monthly;['Belt'];[2.5]
28;Male;Hawaii;Yes;Fortnightly;['Jeans'];[3.3]
28;Male;Hawaii;Yes;Weekly;['Hoodie'];[4.5]
28;Male;Indiana;No;Fortnightly;['Handbag'];[4.5]
28;Male;Kansas;No;Annually;['Hoodie'];[3.0]
28;Male;Kentucky;No;Monthly;['Pants'];[2.8]
28;Male;Kentucky;Yes;Monthly;['Hat'];[4.5]
28;Male;Maine;Yes;Weekly;['Skirt'];[3.9]
28;Male;Maryland;No;Bi-Weekly;['Sunglasses', 'Belt'];[4.8, 2.9]
28;Male;Maryland;Yes;Fortnightly;['Sneakers'];[3.1]
28;Male;Massachusetts;No;Quarterly;['Sandals'];[4.0]
28;Male;Minnesota;Yes;Annually;['Shirt'];[3.4]
28;Male;Mississippi;No;Every 3 Months;['Jewelry'];[4.4]
28;Male;Mississippi;No;Fortnightly;['Handbag'];[3.0]
28;Male;Missouri;No;Annually;['Skirt'];[3.5]
28;Male;Montana;No;Annually;['Sneakers'];[3.8]
28;Male;Nevada;Yes;Bi-Weekly;['Backpack'];[4.7]
28;Male;New Mexico;No;Every 3 Months;['Shoes'];[3.7]
28;Male;New Mexico;Yes;Annually;['Sandals'];[3.8]
28;Male;New Mexico;Yes;Bi-Weekly;['Sneakers'];[4.4]
28;Male;New York;No;Every 3 Months;['T-shirt'];[3.3]
28;Male;New York;Yes;Bi-Weekly;['Skirt'];[3.9]
28;Male;North Carolina;No;Weekly;['Gloves'];[2.6]
28;Male;North Carolina;Yes;Quarterly;['Hat'];[4.4]
28;Male;North Dakota;Yes;Annually;['Sunglasses'];[4.5]
28;Male;Ohio;No;Quarterly;['Coat'];[5.0]
28;Male;Ohio;Yes;Fortnightly;['Shoes'];[3.0]
28;Male;Oregon;No;Monthly;['Backpack'];[3.5]
28;Male;Pennsylvania;No;Weekly;['Scarf'];[4.8]
28;Male;Pennsylvania;Yes;Monthly;['Sneakers'];[4.3]
28;Male;Pennsylvania;Yes;Quarterly;['T-shirt'];[3.5]
28;Male;Rhode Island;No;Fortnightly;['Skirt'];[2.8]
28;Male;South Carolina;No;Every 3 Months;['Coat'];[3.6]
28;Male;Tennessee;Yes;Every 3 Months;['Blouse'];[3.1]
28;Male;Texas;No;Bi-Weekly;['Hoodie'];[3.0]
28;Male;Texas;No;Weekly;['Handbag'];[3.4]
28;Male;Utah;No;Fortnightly;['Shorts'];[2.8]
28;Male;Washington;No;Bi-Weekly;['Gloves'];[4.2]
28;Male;West Virginia;No;Bi-Weekly;['Shorts'];[3.1]
28;Male;Wisconsin;No;Weekly;['Gloves'];[4.1]
29;Female;Alaska;No;Monthly;['Sandals'];[3.7]
29;Female;Arkansas;No;Quarterly;['Sandals'];[4.8]
29;Female;Florida;No;Annually;['Hat'];[4.0]
29;Female;Maine;No;Bi-Weekly;['Boots'];[3.0]
29;Female;Maryland;No;Fortnightly;['Coat'];[4.3]
29;Female;Maryland;No;Quarterly;['Scarf'];[4.6]
29;Female;Minnesota;No;Monthly;['Skirt'];[2.9]
29;Female;Mississippi;No;Quarterly;['Boots'];[3.8]
29;Female;Montana;No;Quarterly;['Coat'];[4.7]
29;Female;Nevada;No;Bi-Weekly;['Backpack'];[3.5]
29;Female;New Mexico;No;Monthly;['Belt'];[2.6]
29;Female;New Mexico;No;Quarterly;['Sunglasses'];[3.1]
29;Female;New York;No;Bi-Weekly;['Jewelry'];[3.2]
29;Female;New York;No;Quarterly;['Socks'];[4.9]
29;Female;New York;No;Weekly;['Shoes'];[4.9]
29;Female;Pennsylvania;No;Bi-Weekly;['Skirt'];[4.4]
29;Female;Pennsylvania;No;Every 3 Months;['Socks'];[4.8]
29;Female;Tennessee;No;Every 3 Months;['Skirt'];[3.1]
29;Female;Tennessee;No;Quarterly;['Pants'];[5.0]
29;Female;Texas;No;Quarterly;['Shirt'];[4.9]
29;Female;Virginia;No;Bi-Weekly;['Jeans'];[2.5]
29;Female;Virginia;No;Monthly;['Shirt'];[3.4]
29;Female;Wyoming;No;Quarterly;['Blouse'];[3.9]
29;Male;Alaska;No;Quarterly;['Dress'];[3.4]
29;Male;Alaska;Yes;Every 3 Months;['Socks'];[3.8]
29;Male;California;Yes;Bi-Weekly;['Hat'];[2.6]
29;Male;Colorado;No;Bi-Weekly;['Sweater'];[3.4]
29;Male;Delaware;Yes;Quarterly;['Sandals'];[4.9]
29;Male;Florida;Yes;Every 3 Months;['Dress', 'Gloves'];[3.7, 3.2]
29;Male;Georgia;Yes;Bi-Weekly;['Shirt'];[3.0]
29;Male;Hawaii;No;Bi-Weekly;['Hoodie'];[2.9]
29;Male;Idaho;No;Every 3 Months;['Pants'];[4.2]
29;Male;Idaho;No;Quarterly;['Pants'];[2.7]
29;Male;Idaho;Yes;Bi-Weekly;['Coat'];[3.1]
29;Male;Illinois;Yes;Weekly;['Shirt'];[3.4]
29;Male;Indiana;No;Fortnightly;['Pants'];[3.0]
29;Male;Iowa;No;Bi-Weekly;['Blouse'];[3.2]
29;Male;Iowa;Yes;Weekly;['Hat'];[4.4]
29;Male;Kentucky;No;Bi-Weekly;['Jewelry'];[2.7]
29;Male;Kentucky;Yes;Bi-Weekly;['Handbag'];[4.8]
29;Male;Louisiana;No;Bi-Weekly;['Belt'];[3.6]
29;Male;Maine;No;Monthly;['Jacket'];[4.0]
29;Male;Maine;No;Quarterly;['Skirt'];[4.2]
29;Male;Massachusetts;Yes;Annually;['Socks'];[2.9]
29;Male;Michigan;Yes;Fortnightly;['Sunglasses'];[4.4]
29;Male;Michigan;Yes;Monthly;['Belt'];[4.8]
29;Male;Michigan;Yes;Quarterly;['Sunglasses'];[3.5]
29;Male;Minnesota;No;Annually;['Shoes'];[4.1]
29;Male;Minnesota;No;Bi-Weekly;['Socks'];[4.5]
29;Male;Minnesota;No;Every 3 Months;['Handbag'];[4.4]
29;Male;Mississippi;Yes;Quarterly;['Shirt'];[2.9]
29;Male;Mississippi;Yes;Weekly;['Skirt'];[3.9]
29;Male;Montana;Yes;Weekly;['Sweater'];[4.4]
29;Male;Nebraska;Yes;Every 3 Months;['Jeans'];[3.7]
29;Male;New Jersey;No;Bi-Weekly;['Belt'];[4.5]
29;Male;New Jersey;No;Every 3 Months;['Sunglasses'];[3.3]
29;Male;New Mexico;No;Every 3 Months;['Scarf'];[3.1]
29;Male;New York;No;Quarterly;['Sandals'];[3.8]
29;Male;North Dakota;No;Fortnightly;['Blouse'];[2.9]
29;Male;Ohio;No;Bi-Weekly;['Shoes'];[3.7]
29;Male;Ohio;Yes;Bi-Weekly;['Gloves'];[3.6]
29;Male;Oklahoma;No;Weekly;['Shorts'];[4.4]
29;Male;Oregon;No;Fortnightly;['Belt'];[4.6]
29;Male;Pennsylvania;Yes;Every 3 Months;['Gloves'];[4.6]
29;Male;South Dakota;No;Bi-Weekly;['Sunglasses'];[3.5]
29;Male;South Dakota;No;Monthly;['Sneakers'];[3.6]
29;Male;Tennessee;No;Monthly;['Boots'];[4.8]
29;Male;Texas;Yes;Monthly;['Shoes'];[3.3]
29;Male;Virginia;No;Weekly;['Scarf'];[4.3]
29;Male;Virginia;Yes;Quarterly;['Sweater'];[4.8]
29;Male;Virginia;Yes;Weekly;['Shorts'];[3.6]
29;Male;Washington;No;Quarterly;['Shirt'];[3.3]
29;Male;Washington;No;Weekly;['Backpack'];[2.7]
29;Male;Washington;Yes;Every 3 Months;['Socks'];[4.2]
29;Male;Wyoming;Yes;Weekly;['Backpack'];[2.6]
30;Female;Alaska;No;Fortnightly;['Blouse'];[4.2]
30;Female;Colorado;No;Annually;['Gloves'];[3.1]
30;Female;Delaware;No;Every 3 Months;['Blouse'];[3.3]
30;Female;Idaho;No;Fortnightly;['Jeans'];[3.7]
30;Female;Illinois;No;Bi-Weekly;['Boots'];[3.9]
30;Female;Illinois;No;Fortnightly;['Belt'];[2.8]
30;Female;Indiana;No;Quarterly;['Blouse'];[4.9]
