Customer ID;Age;Gender;Location;Subscription Status;Frequency of Purchases;Item Purchased;Category;Purchase Amount (USD);Size;Color;Season;Review Rating;Shipping Type;Discount Applied;Promo Code Used;Previous Purchases;Payment Method
197;38;Male;Washington;Yes;Fortnightly;Boots;Footwear;88;M;Lavender;Summer;3.9;Next Day Air;Yes;Yes;41;Credit Card
198;59;Male;South Carolina;Yes;Monthly;Scarf;Accessories;78;M;Black;Fall;3.2;2-Day Shipping;Yes;Yes;41;Credit Card
199;57;Male;Utah;Yes;Fortnightly;Jewelry;Accessories;45;M;Turquoise;Winter;4.8;Standard;Yes;Yes;39;Credit Card
200;54;Male;Idaho;Yes;Weekly;Hat;Accessories;73;XL;Green;Summer;3.8;Express;Yes;Yes;32;Cash
201;25;Male;Pennsylvania;Yes;Monthly;Dress;Clothing;61;S;Teal;Summer;3.3;Next Day Air;Yes;Yes;29;Venmo
202;69;Male;Missouri;Yes;Annually;Blouse;Clothing;22;S;Beige;Fall;4.3;Free Shipping;Yes;Yes;15;Bank Transfer
203;57;Male;Nebraska;Yes;Annually;Hat;Accessories;38;L;Magenta;Spring;2.7;Express;Yes;Yes;33;Venmo
204;70;Male;Indiana;Yes;Weekly;Scarf;Accessories;38;S;Yellow;Fall;3.2;Next Day Air;Yes;Yes;18;Bank Transfer
205;24;Male;Arizona;Yes;Bi-Weekly;Sneakers;Footwear;100;M;Yellow;Fall;4;Store Pickup;Yes;Yes;35;Cash
206;67;Male;Hawaii;Yes;Weekly;Shirt;Clothing;64;M;Silver;Winter;3;Standard;Yes;Yes;25;PayPal
207;24;Male;Wisconsin;Yes;Fortnightly;T-shirt;Clothing;55;L;Silver;Summer;4.2;Free Shipping;Yes;Yes;6;Venmo
208;62;Male;Rhode Island;Yes;Bi-Weekly;Gloves;Accessories;91;M;Silver;Summer;2.9;Express;Yes;Yes;17;Bank Transfer
209;57;Male;Wisconsin;Yes;Monthly;Skirt;Clothing;38;M;Gold;Spring;4.1;Store Pickup;Yes;Yes;17;Credit Card
210;55;Male;Minnesota;Yes;Every 3 Months;Sandals;Footwear;97;S;Olive;Winter;3.2;Store Pickup;Yes;Yes;44;Cash
211;45;Male;Vermont;Yes;Fortnightly;Jacket;Outerwear;22;L;Teal;Fall;3;2-Day Shipping;Yes;Yes;6;PayPal
212;69;Male;South Dakota;Yes;Fortnightly;Skirt;Clothing;92;L;Maroon;Fall;4.2;2-Day Shipping;Yes;Yes;45;Debit Card
213;67;Male;Virginia;Yes;Annually;Handbag;Accessories;84;L;Blue;Fall;4.2;Express;Yes;Yes;7;Debit Card
214;30;Male;Nevada;Yes;Every 3 Months;Handbag;Accessories;93;L;Peach;Fall;4.4;Store Pickup;Yes;Yes;11;Debit Card
215;24;Male;Hawaii;Yes;Every 3 Months;Jacket;Outerwear;50;L;Blue;Summer;4.2;Next Day Air;Yes;Yes;41;Cash
216;62;Male;New Jersey;Yes;Bi-Weekly;Scarf;Accessories;64;S;Orange;Spring;2.8;2-Day Shipping;Yes;Yes;24;PayPal
217;43;Male;Massachusetts;Yes;Weekly;Shorts;Clothing;61;L;Yellow;Spring;3.7;Free Shipping;Yes;Yes;21;Venmo
218;35;Male;Oklahoma;Yes;Annually;Sunglasses;Accessories;48;M;Purple;Winter;3.5;Next Day Air;Yes;Yes;24;Bank Transfer
219;28;Male;California;Yes;Quarterly;T-shirt;Clothing;45;S;Magenta;Spring;2.9;Store Pickup;Yes;Yes;8;Credit Card
220;32;Male;Nevada;Yes;Fortnightly;Belt;Accessories;88;M;Cyan;Spring;3;Free Shipping;Yes;Yes;12;Cash
221;39;Male;Arizona;Yes;Fortnightly;Sneakers;Footwear;57;S;Indigo;Spring;3.7;Express;Yes;Yes;48;Debit Card
222;28;Male;North Carolina;Yes;Quarterly;Hat;Accessories;68;XL;Magenta;Summer;4.4;Store Pickup;Yes;Yes;6;Bank Transfer
223;47;Male;New York;Yes;Fortnightly;Gloves;Accessories;94;XL;Gray;Spring;4.5;2-Day Shipping;Yes;Yes;14;PayPal
224;20;Male;Wyoming;Yes;Annually;Pants;Clothing;41;M;Turquoise;Spring;4.8;Free Shipping;Yes;Yes;34;PayPal
225;63;Male;South Dakota;Yes;Every 3 Months;Socks;Clothing;83;S;Beige;Summer;2.9;Free Shipping;Yes;Yes;12;Cash
226;25;Male;Arkansas;Yes;Annually;Jacket;Outerwear;22;M;Olive;Spring;3.2;Next Day Air;Yes;Yes;11;Bank Transfer
227;29;Male;Texas;Yes;Monthly;Shoes;Footwear;74;L;Violet;Spring;3.3;Free Shipping;Yes;Yes;5;PayPal
228;50;Male;Rhode Island;Yes;Fortnightly;Jeans;Clothing;90;M;Turquoise;Winter;4.2;Standard;Yes;Yes;25;Venmo
229;18;Male;New Hampshire;Yes;Annually;Socks;Clothing;79;M;White;Spring;2.9;Store Pickup;Yes;Yes;11;Credit Card
230;70;Male;Ohio;Yes;Every 3 Months;Sandals;Footwear;28;S;Silver;Spring;4.6;Next Day Air;Yes;Yes;27;PayPal
231;66;Male;Utah;Yes;Annually;Scarf;Accessories;88;L;Olive;Fall;4.1;Standard;Yes;Yes;43;Credit Card
232;28;Male;Tennessee;Yes;Every 3 Months;Blouse;Clothing;26;M;Blue;Spring;3.1;2-Day Shipping;Yes;Yes;18;Debit Card
233;54;Male;Hawaii;Yes;Bi-Weekly;Jewelry;Accessories;27;L;Purple;Winter;4.2;Express;Yes;Yes;32;Bank Transfer
234;19;Male;Arizona;Yes;Every 3 Months;Sweater;Clothing;83;XL;Yellow;Fall;4.5;Next Day Air;Yes;Yes;27;Bank Transfer
235;20;Male;South Dakota;Yes;Weekly;Gloves;Accessories;39;S;Silver;Summer;3.7;Next Day Air;Yes;Yes;24;Credit Card
236;43;Male;New Jersey;Yes;Quarterly;Sunglasses;Accessories;89;M;Cyan;Winter;3.7;Free Shipping;Yes;Yes;31;Debit Card
237;38;Male;North Dakota;Yes;Fortnightly;Coat;Outerwear;68;L;Green;Winter;3.4;Next Day Air;Yes;Yes;39;PayPal
238;50;Male;Iowa;Yes;Fortnightly;Dress;Clothing;90;M;Beige;Summer;3;Store Pickup;Yes;Yes;36;Debit Card
239;64;Male;Ohio;Yes;Annually;Skirt;Clothing;34;M;Peach;Fall;4.2;Free Shipping;Yes;Yes;5;Cash
240;49;Male;Vermont;Yes;Bi-Weekly;Pants;Clothing;51;L;Yellow;Summer;2.9;Express;Yes;Yes;47;Credit Card
241;47;Male;Montana;Yes;Fortnightly;Sweater;Clothing;45;XL;Turquoise;Winter;3.5;Free Shipping;Yes;Yes;29;Bank Transfer
242;36;Male;Delaware;Yes;Bi-Weekly;Hoodie;Clothing;88;M;Peach;Winter;4.1;Free Shipping;Yes;Yes;43;Venmo
243;55;Male;New York;Yes;Every 3 Months;Coat;Outerwear;85;L;Gray;Summer;4.3;Store Pickup;Yes;Yes;40;Debit Card
244;25;Male;Kentucky;Yes;Monthly;Jewelry;Accessories;100;M;Olive;Winter;2.8;2-Day Shipping;Yes;Yes;4;Debit Card
245;53;Male;Oregon;Yes;Weekly;Belt;Accessories;42;S;Indigo;Spring;4.9;2-Day Shipping;Yes;Yes;39;PayPal
246;49;Male;Rhode Island;Yes;Fortnightly;Sandals;Footwear;53;L;Charcoal;Summer;3.3;Next Day Air;Yes;Yes;45;Venmo
247;35;Male;Nevada;Yes;Bi-Weekly;Sunglasses;Accessories;86;XL;Beige;Spring;3.2;Express;Yes;Yes;20;Venmo
248;29;Male;Montana;Yes;Weekly;Sweater;Clothing;66;XL;Brown;Spring;4.4;Standard;Yes;Yes;14;Debit Card
249;47;Male;Pennsylvania;Yes;Weekly;Belt;Accessories;100;M;Blue;Winter;4.8;Express;Yes;Yes;33;PayPal
250;53;Male;Alaska;Yes;Annually;Handbag;Accessories;47;S;Teal;Fall;4.2;Standard;Yes;Yes;18;Credit Card
251;33;Male;Mississippi;Yes;Weekly;Skirt;Clothing;25;L;Black;Fall;4;Express;Yes;Yes;9;Bank Transfer
252;21;Male;Wyoming;Yes;Annually;Handbag;Accessories;51;XL;Gold;Winter;2.5;Standard;Yes;Yes;34;PayPal
253;32;Male;Delaware;Yes;Fortnightly;Shorts;Clothing;41;M;Violet;Summer;3.9;Free Shipping;Yes;Yes;33;Venmo
254;52;Male;Oklahoma;Yes;Bi-Weekly;Boots;Footwear;73;L;Cyan;Winter;4.9;2-Day Shipping;Yes;Yes;15;Bank Transfer
255;67;Male;Indiana;Yes;Bi-Weekly;Sunglasses;Accessories;42;M;White;Winter;3.5;Store Pickup;Yes;Yes;4;PayPal
256;43;Male;Maryland;Yes;Annually;Scarf;Accessories;20;M;Charcoal;Spring;4.2;Free Shipping;Yes;Yes;25;Debit Card
257;58;Male;South Dakota;Yes;Every 3 Months;Jewelry;Accessories;30;XL;Violet;Spring;4.7;Express;Yes;Yes;20;Credit Card
258;20;Male;West Virginia;Yes;Quarterly;Handbag;Accessories;53;M;Red;Summer;4.5;Express;Yes;Yes;5;Credit Card
259;61;Male;Alabama;Yes;Quarterly;Gloves;Accessories;74;S;Lavender;Spring;2.8;Express;Yes;Yes;16;Cash
260;32;Male;Louisiana;Yes;Annually;Jeans;Clothing;57;M;Gold;Fall;2.9;Standard;Yes;Yes;13;Debit Card
261;38;Male;Montana;Yes;Every 3 Months;Hat;Accessories;57;S;Red;Winter;3.2;2-Day Shipping;Yes;Yes;11;Credit Card
262;21;Male;California;Yes;Annually;Jeans;Clothing;77;L;Magenta;Winter;4.9;Standard;Yes;Yes;21;Credit Card
263;37;Male;Hawaii;Yes;Annually;Pants;Clothing;40;M;Teal;Summer;3.7;Next Day Air;Yes;Yes;6;Debit Card
264;27;Male;Iowa;Yes;Monthly;Shorts;Clothing;46;M;Purple;Summer;4.3;Store Pickup;Yes;Yes;29;Venmo
265;36;Male;Colorado;Yes;Annually;Pants;Clothing;78;S;Charcoal;Fall;3.9;Store Pickup;Yes;Yes;15;Cash
266;32;Male;Michigan;Yes;Bi-Weekly;Backpack;Accessories;59;M;Gray;Spring;3.2;2-Day Shipping;Yes;Yes;17;Bank Transfer
267;51;Male;Louisiana;Yes;Weekly;Jewelry;Accessories;75;L;White;Summer;3.1;Express;Yes;Yes;32;Credit Card
268;64;Male;Maryland;Yes;Annually;Sweater;Clothing;54;M;Olive;Spring;3.9;2-Day Shipping;Yes;Yes;42;Venmo
269;68;Male;Georgia;Yes;Monthly;Shoes;Footwear;42;M;Charcoal;Spring;2.6;Store Pickup;Yes;Yes;21;Cash
270;68;Male;Georgia;Yes;Bi-Weekly;Blouse;Clothing;44;M;Charcoal;Winter;3.3;Next Day Air;Yes;Yes;9;Cash
271;33;Male;North Dakota;Yes;Annually;Jeans;Clothing;52;XL;Orange;Fall;4.6;Free Shipping;Yes;Yes;16;Bank Transfer
272;65;Male;Maryland;Yes;Fortnightly;Sunglasses;Accessories;69;XL;Yellow;Summer;4.6;Express;Yes;Yes;42;Credit Card
273;48;Male;Oregon;Yes;Bi-Weekly;Jewelry;Accessories;26;M;Beige;Summer;4.4;2-Day Shipping;Yes;Yes;37;Debit Card
274;69;Male;North Dakota;Yes;Quarterly;Coat;Outerwear;33;S;Silver;Spring;4.2;Express;Yes;Yes;32;Debit Card
275;59;Male;Maryland;Yes;Bi-Weekly;Jewelry;Accessories;32;M;Indigo;Spring;3;Express;Yes;Yes;28;Cash
276;48;Male;Virginia;Yes;Weekly;Backpack;Accessories;85;XL;Lavender;Winter;4;Express;Yes;Yes;13;Credit Card
277;25;Male;South Dakota;Yes;Fortnightly;Skirt;Clothing;30;XL;Turquoise;Fall;3.5;Express;Yes;Yes;11;Bank Transfer
278;29;Male;Georgia;Yes;Bi-Weekly;Shirt;Clothing;29;M;Green;Winter;3;Store Pickup;Yes;Yes;36;Bank Transfer
279;57;Male;Hawaii;Yes;Annually;Sweater;Clothing;95;M;Orange;Spring;3.7;Express;Yes;Yes;23;Debit Card
280;23;Male;Arkansas;Yes;Monthly;Sneakers;Footwear;69;L;Turquoise;Summer;4;Standard;Yes;Yes;37;Bank Transfer
281;45;Male;Montana;Yes;Bi-Weekly;Sandals;Footwear;69;S;Cyan;Fall;4.2;2-Day Shipping;Yes;Yes;21;Cash
282;38;Male;Oklahoma;Yes;Bi-Weekly;Belt;Accessories;61;XL;Charcoal;Spring;2.5;Standard;Yes;Yes;22;Debit Card
283;21;Male;Minnesota;Yes;Monthly;Skirt;Clothing;94;M;Teal;Summer;3;2-Day Shipping;Yes;Yes;9;Cash
284;32;Male;Montana;Yes;Annually;Sweater;Clothing;30;S;Maroon;Fall;3.2;Next Day Air;Yes;Yes;16;Venmo
285;63;Male;Ohio;Yes;Quarterly;Skirt;Clothing;45;M;Red;Summer;3.5;Standard;Yes;Yes;4;PayPal
286;29;Male;Kentucky;Yes;Bi-Weekly;Handbag;Accessories;39;XL;Yellow;Summer;4.8;Express;Yes;Yes;3;Debit Card
287;27;Male;Nebraska;Yes;Annually;Jewelry;Accessories;51;L;Gray;Summer;2.6;Store Pickup;Yes;Yes;6;Debit Card
288;56;Male;Delaware;Yes;Fortnightly;Scarf;Accessories;37;L;Blue;Spring;3.4;2-Day Shipping;Yes;Yes;18;Venmo
289;30;Male;North Carolina;Yes;Bi-Weekly;T-shirt;Clothing;62;M;Lavender;Winter;3.7;2-Day Shipping;Yes;Yes;34;Venmo
290;49;Male;New York;Yes;Monthly;Coat;Outerwear;85;M;Yellow;Fall;4.5;2-Day Shipping;Yes;Yes;26;Credit Card
291;58;Male;Colorado;Yes;Weekly;T-shirt;Clothing;33;M;Indigo;Winter;3.7;Standard;Yes;Yes;50;PayPal
292;57;Male;Delaware;Yes;Monthly;Dress;Clothing;26;XL;Violet;Fall;3.3;Next Day Air;Yes;Yes;40;Bank Transfer
293;60;Male;Utah;Yes;Quarterly;Shoes;Footwear;99;M;Green;Spring;4.7;Free Shipping;Yes;Yes;24;Cash
294;69;Male;Connecticut;Yes;Annually;Handbag;Accessories;39;M;White;Spring;2.7;Express;Yes;Yes;33;PayPal
295;70;Male;New Jersey;Yes;Every 3 Months;Skirt;Clothing;20;M;Gold;Spring;4.6;Store Pickup;Yes;Yes;19;Credit Card
296;53;Male;West Virginia;Yes;Quarterly;Sunglasses;Accessories;42;M;Indigo;Winter;2.7;Store Pickup;Yes;Yes;24;Credit Card
297;25;Male;Indiana;Yes;Weekly;Sandals;Footwear;74;S;Lavender;Spring;4.8;2-Day Shipping;Yes;Yes;19;Credit Card
298;48;Male;Delaware;Yes;Bi-Weekly;Shoes;Footwear;26;XL;Purple;Summer;4.4;Standard;Yes;Yes;4;Credit Card
299;69;Male;Maryland;Yes;Every 3 Months;T-shirt;Clothing;53;M;Lavender;Winter;4;Standard;Yes;Yes;11;Venmo
300;25;Male;Pennsylvania;Yes;Fortnightly;Sneakers;Footwear;80;M;Maroon;Summer;3.2;Next Day Air;Yes;Yes;28;PayPal
301;29;Male;Iowa;Yes;Weekly;Hat;Accessories;98;M;Teal;Spring;4.4;Store Pickup;Yes;Yes;24;PayPal
302;46;Male;Pennsylvania;Yes;Every 3 Months;Skirt;Clothing;95;M;Green;Spring;3.8;Standard;Yes;Yes;25;Credit Card
303;37;Male;Delaware;Yes;Every 3 Months;Sweater;Clothing;44;L;Olive;Summer;3.6;Express;Yes;Yes;27;Bank Transfer
304;20;Male;Oregon;Yes;Weekly;Sandals;Footwear;60;M;Turquoise;Summer;3.3;Next Day Air;Yes;Yes;49;Venmo
305;40;Male;Oregon;Yes;Bi-Weekly;Dress;Clothing;84;M;Green;Winter;3.4;Next Day Air;Yes;Yes;45;Credit Card
306;60;Male;Utah;Yes;Annually;Sweater;Clothing;59;M;Teal;Fall;3.5;2-Day Shipping;Yes;Yes;26;PayPal
307;26;Male;North Dakota;Yes;Annually;Jacket;Outerwear;49;S;White;Summer;3.6;Express;Yes;Yes;4;Cash
308;29;Male;Florida;Yes;Every 3 Months;Gloves;Accessories;32;M;Orange;Winter;3.2;Free Shipping;Yes;Yes;3;Credit Card
309;66;Male;Maryland;Yes;Bi-Weekly;Handbag;Accessories;29;M;Beige;Fall;3.7;Standard;Yes;Yes;45;Venmo
310;66;Male;Minnesota;Yes;Fortnightly;Dress;Clothing;22;M;Yellow;Spring;4.5;Standard;Yes;Yes;21;Cash
311;56;Male;Montana;Yes;Fortnightly;Pants;Clothing;85;M;Charcoal;Winter;4.6;Standard;Yes;Yes;50;Cash
312;69;Male;Rhode Island;Yes;Monthly;Jeans;Clothing;52;L;Silver;Winter;4.1;Store Pickup;Yes;Yes;19;Bank Transfer
313;38;Male;Massachusetts;Yes;Annually;Pants;Clothing;89;L;Green;Spring;3.4;Next Day Air;Yes;Yes;6;PayPal
314;42;Male;Vermont;Yes;Every 3 Months;Dress;Clothing;77;M;Pink;Spring;3.7;Express;Yes;Yes;50;Credit Card
315;30;Male;New Jersey;Yes;Every 3 Months;Pants;Clothing;24;M;Purple;Summer;3.3;Store Pickup;Yes;Yes;17;Debit Card
316;66;Male;Wisconsin;Yes;Annually;Jewelry;Accessories;24;XL;Orange;Spring;4.5;Express;Yes;Yes;24;Debit Card
317;36;Male;California;Yes;Monthly;Handbag;Accessories;22;M;Charcoal;Fall;3.3;Free Shipping;Yes;Yes;46;Venmo
318;58;Male;West Virginia;Yes;Every 3 Months;Sweater;Clothing;82;L;Teal;Fall;4.3;Standard;Yes;Yes;42;Cash
319;45;Male;South Dakota;Yes;Annually;Backpack;Accessories;67;M;Beige;Winter;2.5;Standard;Yes;Yes;10;Cash
320;47;Male;Maine;Yes;Every 3 Months;Shorts;Clothing;74;XL;White;Spring;2.6;Standard;Yes;Yes;1;Cash
321;66;Male;Kansas;Yes;Quarterly;Jewelry;Accessories;72;L;White;Summer;4.9;Standard;Yes;Yes;28;Debit Card
322;41;Male;Vermont;Yes;Quarterly;Sneakers;Footwear;36;L;Orange;Summer;4.7;Free Shipping;Yes;Yes;48;Debit Card
323;41;Male;Tennessee;Yes;Monthly;Belt;Accessories;95;S;Cyan;Winter;3;Standard;Yes;Yes;47;Credit Card
324;66;Male;Tennessee;Yes;Bi-Weekly;Hoodie;Clothing;78;M;Orange;Winter;3.5;Next Day Air;Yes;Yes;29;PayPal
325;37;Male;Wyoming;Yes;Quarterly;Shirt;Clothing;82;M;Olive;Summer;4.8;Standard;Yes;Yes;37;Venmo
326;70;Male;Vermont;Yes;Annually;Pants;Clothing;70;M;Charcoal;Winter;4.3;Free Shipping;Yes;Yes;38;Debit Card
327;62;Male;New Jersey;Yes;Weekly;Scarf;Accessories;41;M;White;Fall;3.2;Store Pickup;Yes;Yes;48;Bank Transfer
328;61;Male;Iowa;Yes;Weekly;Coat;Outerwear;42;M;Teal;Summer;3.1;Free Shipping;Yes;Yes;36;PayPal
329;48;Male;Florida;Yes;Weekly;Coat;Outerwear;50;M;Yellow;Fall;2.8;Free Shipping;Yes;Yes;9;Credit Card
330;70;Male;Nevada;Yes;Monthly;Socks;Clothing;31;S;White;Summer;2.9;2-Day Shipping;Yes;Yes;34;Bank Transfer
331;46;Male;North Dakota;Yes;Bi-Weekly;Sweater;Clothing;51;M;Beige;Winter;3.7;Express;Yes;Yes;43;Venmo
332;31;Male;Florida;Yes;Quarterly;Shirt;Clothing;98;L;Beige;Fall;3.3;Store Pickup;Yes;Yes;46;PayPal
333;19;Male;New York;Yes;Monthly;Shirt;Clothing;86;M;Maroon;Winter;2.8;2-Day Shipping;Yes;Yes;5;Credit Card
334;39;Male;Alaska;Yes;Bi-Weekly;Sweater;Clothing;64;M;Teal;Winter;4.5;Standard;Yes;Yes;15;Bank Transfer
335;41;Male;Kansas;Yes;Annually;Blouse;Clothing;46;M;Lavender;Fall;2.6;Next Day Air;Yes;Yes;30;Credit Card
336;20;Male;Oregon;Yes;Every 3 Months;Sweater;Clothing;85;L;Maroon;Spring;3.7;Standard;Yes;Yes;44;Venmo
337;36;Male;Rhode Island;Yes;Annually;Hat;Accessories;81;S;Orange;Fall;4.4;Express;Yes;Yes;16;PayPal
338;32;Male;New Mexico;Yes;Annually;Sweater;Clothing;59;M;Cyan;Winter;4.3;2-Day Shipping;Yes;Yes;16;Bank Transfer
339;69;Male;Massachusetts;Yes;Weekly;Hoodie;Clothing;79;M;Silver;Winter;3.5;Express;Yes;Yes;16;Cash
340;40;Male;Pennsylvania;Yes;Every 3 Months;Shorts;Clothing;33;M;Teal;Spring;3.8;2-Day Shipping;Yes;Yes;21;Credit Card
341;40;Male;New Jersey;Yes;Every 3 Months;Shorts;Clothing;47;L;Blue;Summer;3.5;Express;Yes;Yes;39;Venmo
342;20;Male;Utah;Yes;Bi-Weekly;Hat;Accessories;20;S;Blue;Summer;4.6;Store Pickup;Yes;Yes;40;Debit Card
343;64;Male;Kentucky;Yes;Every 3 Months;Coat;Outerwear;36;M;Olive;Spring;2.6;Next Day Air;Yes;Yes;48;Credit Card
344;27;Male;Nebraska;Yes;Monthly;Sandals;Footwear;39;M;Purple;Summer;4.4;Next Day Air;Yes;Yes;26;Venmo
345;24;Male;Virginia;Yes;Monthly;Skirt;Clothing;71;M;Charcoal;Winter;4;Standard;Yes;Yes;46;Debit Card
346;48;Male;Wyoming;Yes;Annually;Shoes;Footwear;59;S;Olive;Winter;4.4;Next Day Air;Yes;Yes;27;Bank Transfer
347;49;Male;New Mexico;Yes;Weekly;Jeans;Clothing;50;L;Violet;Spring;4.7;Next Day Air;Yes;Yes;5;Cash
348;36;Male;Oregon;Yes;Fortnightly;Sandals;Footwear;41;L;Red;Fall;3.9;Store Pickup;Yes;Yes;43;PayPal
349;56;Male;South Carolina;Yes;Fortnightly;Blouse;Clothing;59;M;Beige;Fall;2.7;Free Shipping;Yes;Yes;17;PayPal
350;37;Male;Arizona;Yes;Bi-Weekly;Hat;Accessories;87;M;Green;Winter;3.7;2-Day Shipping;Yes;Yes;3;Bank Transfer
351;42;Male;Kentucky;Yes;Fortnightly;Sweater;Clothing;68;M;Violet;Spring;2.6;2-Day Shipping;Yes;Yes;47;Bank Transfer
352;28;Male;New York;Yes;Bi-Weekly;Skirt;Clothing;90;M;Teal;Winter;3.9;Standard;Yes;Yes;24;Debit Card
353;27;Male;Texas;Yes;Every 3 Months;Jeans;Clothing;71;XL;Yellow;Fall;4.9;Next Day Air;Yes;Yes;12;Cash
354;63;Male;Missouri;Yes;Monthly;Sneakers;Footwear;64;L;Yellow;Fall;4.1;Store Pickup;Yes;Yes;35;Debit Card
355;58;Male;Pennsylvania;Yes;Weekly;Jewelry;Accessories;76;S;Olive;Fall;3;Free Shipping;Yes;Yes;42;Venmo
356;37;Male;Oregon;Yes;Every 3 Months;Jewelry;Accessories;42;XL;Magenta;Fall;4.1;2-Day Shipping;Yes;Yes;1;PayPal
357;56;Male;Nevada;Yes;Weekly;Pants;Clothing;80;L;Black;Spring;3.8;Standard;Yes;Yes;27;Cash
358;18;Male;Arkansas;Yes;Bi-Weekly;Belt;Accessories;56;M;Olive;Spring;4;Standard;Yes;Yes;16;Credit Card
359;48;Male;Minnesota;Yes;Every 3 Months;Hat;Accessories;25;XL;Magenta;Summer;3.6;Express;Yes;Yes;36;Credit Card
360;31;Male;Georgia;Yes;Every 3 Months;Sneakers;Footwear;74;M;Olive;Winter;3;Store Pickup;Yes;Yes;30;Credit Card
361;51;Male;Rhode Island;Yes;Fortnightly;Pants;Clothing;30;M;Teal;Summer;3;Standard;Yes;Yes;18;Debit Card
362;65;Male;Nevada;Yes;Annually;T-shirt;Clothing;96;M;White;Spring;2.6;Free Shipping;Yes;Yes;45;Cash
363;53;Male;Texas;Yes;Fortnightly;Sneakers;Footwear;64;M;Charcoal;Fall;3.4;Free Shipping;Yes;Yes;1;Venmo
364;55;Male;Florida;Yes;Fortnightly;Shorts;Clothing;88;L;Yellow;Winter;3.1;Free Shipping;Yes;Yes;42;Bank Transfer
365;62;Male;North Dakota;Yes;Every 3 Months;Shoes;Footwear;88;L;Charcoal;Summer;3;Free Shipping;Yes;Yes;7;Venmo
366;55;Male;West Virginia;Yes;Quarterly;Gloves;Accessories;88;XL;Gray;Summer;3.7;Standard;Yes;Yes;50;PayPal
367;64;Male;Nebraska;Yes;Fortnightly;Socks;Clothing;36;M;Turquoise;Spring;3.5;Store Pickup;Yes;Yes;37;Venmo
368;52;Male;Tennessee;Yes;Monthly;Dress;Clothing;40;XL;Cyan;Spring;2.8;Store Pickup;Yes;Yes;18;Bank Transfer
369;24;Male;Oklahoma;Yes;Monthly;Handbag;Accessories;39;M;Charcoal;Spring;4.5;Standard;Yes;Yes;29;Cash
370;38;Male;Wisconsin;Yes;Quarterly;Belt;Accessories;40;M;Silver;Summer;3.3;Store Pickup;Yes;Yes;45;PayPal
371;59;Male;Oregon;Yes;Weekly;Scarf;Accessories;34;M;Olive;Winter;3.4;Express;Yes;Yes;13;PayPal
372;27;Male;North Carolina;Yes;Monthly;Sneakers;Footwear;83;S;Pink;Winter;3.2;2-Day Shipping;Yes;Yes;47;PayPal
373;24;Male;Pennsylvania;Yes;Weekly;Sweater;Clothing;85;L;Orange;Summer;3.7;Standard;Yes;Yes;7;Debit Card
374;23;Male;North Dakota;Yes;Bi-Weekly;Coat;Outerwear;27;L;White;Summer;4.6;Express;Yes;Yes;11;Venmo
375;69;Male;Ohio;Yes;Monthly;Jewelry;Accessories;78;S;Purple;Spring;5;Store Pickup;Yes;Yes;39;Bank Transfer
376;59;Male;Oklahoma;Yes;Quarterly;Sunglasses;Accessories;32;M;Olive;Summer;4.4;Standard;Yes;Yes;6;Debit Card
377;51;Male;South Carolina;Yes;Bi-Weekly;Shoes;Footwear;51;S;Gray;Fall;4.9;Express;Yes;Yes;2;Venmo
378;63;Male;Maine;Yes;Every 3 Months;Scarf;Accessories;32;M;Silver;Spring;4.1;Standard;Yes;Yes;39;Credit Card
379;54;Male;Nevada;Yes;Monthly;Dress;Clothing;62;L;Orange;Winter;4.9;Next Day Air;Yes;Yes;23;Credit Card
380;32;Male;Montana;Yes;Bi-Weekly;T-shirt;Clothing;29;S;Magenta;Fall;4.7;2-Day Shipping;Yes;Yes;46;Debit Card
381;39;Male;New Hampshire;Yes;Weekly;Backpack;Accessories;69;XL;Beige;Fall;3;Store Pickup;Yes;Yes;19;Bank Transfer
382;66;Male;Maine;Yes;Every 3 Months;Jewelry;Accessories;25;L;Lavender;Winter;3.4;Store Pickup;Yes;Yes;3;Credit Card
383;28;Male;California;Yes;Quarterly;Jeans;Clothing;76;M;Peach;Winter;3.2;Store Pickup;Yes;Yes;47;PayPal
384;50;Male;West Virginia;Yes;Quarterly;Sunglasses;Accessories;77;S;Magenta;Fall;2.9;Standard;Yes;Yes;6;PayPal
385;70;Male;California;Yes;Annually;Sweater;Clothing;33;M;Beige;Fall;4.5;2-Day Shipping;Yes;Yes;6;Venmo
386;67;Male;West Virginia;Yes;Bi-Weekly;Shorts;Clothing;93;S;Yellow;Fall;2.7;Next Day Air;Yes;Yes;12;Credit Card
387;64;Male;Louisiana;Yes;Quarterly;Jewelry;Accessories;39;L;Brown;Spring;3.4;Express;Yes;Yes;40;PayPal
388;45;Male;Georgia;Yes;Fortnightly;Coat;Outerwear;93;L;Silver;Summer;4.6;Store Pickup;Yes;Yes;38;PayPal
389;22;Male;Washington;Yes;Quarterly;Handbag;Accessories;82;M;Orange;Summer;2.7;Store Pickup;Yes;Yes;10;PayPal
390;27;Male;Virginia;Yes;Monthly;Boots;Footwear;42;L;Purple;Spring;4.2;Standard;Yes;Yes;28;Bank Transfer
391;25;Male;Indiana;Yes;Annually;Gloves;Accessories;71;M;Indigo;Winter;3.2;2-Day Shipping;Yes;Yes;19;PayPal
392;37;Male;Minnesota;Yes;Fortnightly;Sweater;Clothing;86;L;Gray;Spring;4.8;Standard;Yes;Yes;25;Cash
