Age;Gender;Location;Subscription Status;Frequency of Purchases;Item Purchased
50;Male;Kansas;No;Annually;Sunglasses
50;Male;Kentucky;No;Monthly;Sweater
50;Male;Kentucky;Yes;Bi-Weekly;Sweater
50;Male;Maine;No;Every 3 Months;Sweater
50;Male;Maine;No;Monthly;Hoodie
50;Male;Massachusetts;Yes;Weekly;Jeans
50;Male;Michigan;No;Quarterly;Jacket
50;Male;Michigan;Yes;Weekly;Shirt
50;Male;Minnesota;Yes;Every 3 Months;Dress
50;Male;Mississippi;No;Quarterly;Scarf
50;Male;Montana;Yes;Quarterly;Coat
50;Male;Nebraska;No;Every 3 Months;Boots, Shoes
50;Male;Nebraska;Yes;Fortnightly;Skirt
50;Male;Nevada;No;Bi-Weekly;Boots
50;Male;Nevada;No;Weekly;Pants
50;Male;New Hampshire;No;Quarterly;Shoes
50;Male;New Mexico;Yes;Monthly;Socks
50;Male;New York;No;Fortnightly;Hoodie
50;Male;North Carolina;No;Bi-Weekly;Gloves
50;Male;North Carolina;No;Fortnightly;Hoodie
50;Male;North Carolina;No;Weekly;Jewelry
50;Male;North Carolina;Yes;Fortnightly;Scarf
50;Male;North Carolina;Yes;Quarterly;Blouse
50;Male;North Dakota;No;Monthly;Socks
50;Male;Ohio;Yes;Fortnightly;Pants
50;Male;Oklahoma;Yes;Every 3 Months;Shoes
50;Male;Rhode Island;No;Every 3 Months;Jacket
50;Male;Rhode Island;Yes;Fortnightly;Jeans
50;Male;Rhode Island;Yes;Quarterly;Pants
50;Male;South Dakota;No;Bi-Weekly;Sunglasses
50;Male;South Dakota;Yes;Fortnightly;Sandals
50;Male;Tennessee;Yes;Annually;Socks
50;Male;Texas;No;Weekly;Sunglasses
50;Male;Vermont;Yes;Weekly;Sandals
50;Male;Virginia;Yes;Annually;Blouse
50;Male;Virginia;Yes;Every 3 Months;Boots
50;Male;West Virginia;Yes;Quarterly;Sunglasses
51;Female;Alaska;No;Every 3 Months;Sandals
51;Female;Arizona;No;Annually;Gloves
51;Female;California;No;Monthly;Backpack
51;Female;Connecticut;No;Annually;Boots
51;Female;Iowa;No;Annually;Belt
51;Female;Louisiana;No;Weekly;Boots
51;Female;Maine;No;Weekly;Jacket
51;Female;New Hampshire;No;Bi-Weekly;Blouse
51;Female;New York;No;Every 3 Months;Jacket
51;Female;New York;No;Monthly;Sandals
51;Female;North Carolina;No;Weekly;Shorts
51;Female;Ohio;No;Annually;Jeans
51;Female;Ohio;No;Weekly;Sweater
51;Female;Oklahoma;No;Weekly;Backpack
51;Female;Oregon;No;Every 3 Months;Blouse
51;Female;Oregon;No;Quarterly;Blouse
51;Female;South Dakota;No;Bi-Weekly;Jacket
51;Female;Utah;No;Quarterly;Boots
51;Female;Washington;No;Monthly;Pants
51;Female;Wyoming;No;Bi-Weekly;Pants
51;Female;Wyoming;No;Quarterly;Shoes
51;Male;Alabama;No;Weekly;Backpack
51;Male;Alaska;No;Fortnightly;Sunglasses
51;Male;Alaska;No;Weekly;Shoes
51;Male;Arkansas;No;Annually;Skirt
51;Male;Colorado;No;Monthly;T-shirt
51;Male;Connecticut;No;Every 3 Months;Blouse
51;Male;Connecticut;Yes;Bi-Weekly;Shoes
51;Male;Delaware;No;Quarterly;Sandals
51;Male;Georgia;Yes;Quarterly;Sunglasses
51;Male;Idaho;Yes;Every 3 Months;Boots
51;Male;Illinois;No;Bi-Weekly;Pants
51;Male;Indiana;Yes;Bi-Weekly;Boots
51;Male;Iowa;No;Fortnightly;Sandals
51;Male;Iowa;Yes;Monthly;Coat
51;Male;Iowa;Yes;Weekly;Sandals
51;Male;Kansas;No;Bi-Weekly;Jewelry
51;Male;Kansas;No;Every 3 Months;Sandals
51;Male;Kansas;Yes;Weekly;Sunglasses
51;Male;Kentucky;Yes;Annually;Jeans
51;Male;Louisiana;Yes;Weekly;Jewelry
51;Male;Massachusetts;No;Fortnightly;Sneakers
51;Male;Massachusetts;No;Monthly;Socks
51;Male;Massachusetts;Yes;Every 3 Months;Boots
51;Male;Michigan;No;Every 3 Months;Sandals
51;Male;Mississippi;Yes;Quarterly;Boots
51;Male;Missouri;Yes;Quarterly;Backpack
51;Male;Montana;Yes;Monthly;Coat
51;Male;Nevada;No;Quarterly;Socks
51;Male;New Hampshire;No;Quarterly;Blouse
51;Male;New Jersey;No;Fortnightly;Sunglasses
51;Male;New Jersey;Yes;Monthly;Pants
51;Male;New Mexico;No;Every 3 Months;Shoes
51;Male;New York;Yes;Monthly;Jacket
51;Male;North Dakota;No;Monthly;Hat
51;Male;Ohio;Yes;Fortnightly;Sweater
51;Male;Oklahoma;No;Every 3 Months;Handbag, Belt
51;Male;Oklahoma;Yes;Quarterly;Socks
51;Male;Oklahoma;Yes;Weekly;Shorts
51;Male;Rhode Island;Yes;Fortnightly;Pants, Dress
51;Male;South Carolina;Yes;Bi-Weekly;Shoes
51;Male;South Carolina;Yes;Quarterly;Sunglasses
51;Male;South Dakota;Yes;Fortnightly;Sandals
51;Male;Tennessee;No;Quarterly;Sneakers
51;Male;Washington;No;Monthly;Sneakers
51;Male;Wisconsin;No;Bi-Weekly;Skirt
51;Male;Wisconsin;No;Every 3 Months;T-shirt
51;Male;Wyoming;No;Fortnightly;Sunglasses
51;Male;Wyoming;No;Weekly;Boots, Gloves
52;Female;Alabama;No;Bi-Weekly;Shoes
52;Female;Arizona;No;Every 3 Months;Blouse
52;Female;California;No;Quarterly;Handbag
52;Female;Colorado;No;Fortnightly;Sandals
52;Female;Idaho;No;Every 3 Months;Blouse
52;Female;Indiana;No;Fortnightly;Shorts
52;Female;Indiana;No;Weekly;Sweater
52;Female;Iowa;No;Bi-Weekly;Backpack
52;Female;Kansas;No;Fortnightly;T-shirt
52;Female;Maine;No;Weekly;Boots
52;Female;Maryland;No;Weekly;Shoes
52;Female;Missouri;No;Fortnightly;Sneakers
52;Female;Montana;No;Monthly;Dress
52;Female;Nebraska;No;Annually;Jewelry
52;Female;Nevada;No;Every 3 Months;Jacket
52;Female;New Mexico;No;Quarterly;T-shirt
52;Female;North Dakota;No;Monthly;Coat
52;Female;Ohio;No;Annually;Skirt
52;Female;Ohio;No;Bi-Weekly;Socks
52;Female;Ohio;No;Monthly;Handbag
52;Female;Oklahoma;No;Every 3 Months;Boots
52;Female;Pennsylvania;No;Annually;Scarf
52;Female;Pennsylvania;No;Weekly;Pants
52;Female;Rhode Island;No;Weekly;Hoodie
52;Female;Tennessee;No;Fortnightly;Boots
52;Female;Tennessee;No;Weekly;Dress
52;Female;Texas;No;Fortnightly;Dress
52;Female;Utah;No;Bi-Weekly;Sunglasses
52;Female;Vermont;No;Every 3 Months;Pants
52;Female;West Virginia;No;Monthly;Sunglasses
52;Female;West Virginia;No;Quarterly;Hoodie
52;Female;Wisconsin;No;Quarterly;Handbag
52;Male;Alabama;No;Monthly;Jewelry
52;Male;Arizona;No;Quarterly;Blouse
52;Male;Arizona;Yes;Every 3 Months;Coat
52;Male;California;No;Fortnightly;Handbag, Shirt
52;Male;Colorado;No;Fortnightly;Sneakers
52;Male;Colorado;Yes;Fortnightly;Skirt
52;Male;Connecticut;No;Bi-Weekly;Shorts
52;Male;Connecticut;No;Quarterly;T-shirt
52;Male;Connecticut;Yes;Bi-Weekly;Jacket
52;Male;Delaware;Yes;Monthly;Socks
52;Male;Florida;No;Weekly;Coat
52;Male;Illinois;No;Bi-Weekly;Shorts
52;Male;Iowa;Yes;Fortnightly;Belt
52;Male;Kansas;Yes;Quarterly;Socks
52;Male;Louisiana;No;Quarterly;Hoodie
52;Male;Maryland;Yes;Monthly;Gloves
52;Male;Michigan;No;Weekly;Shorts
52;Male;Minnesota;No;Fortnightly;Skirt
52;Male;Minnesota;No;Monthly;Socks
52;Male;Montana;No;Every 3 Months;Socks, Blouse
52;Male;Montana;Yes;Annually;Sweater
52;Male;Montana;Yes;Weekly;Sweater
52;Male;Nevada;Yes;Weekly;Backpack
52;Male;New Hampshire;No;Monthly;Jeans
52;Male;New York;No;Monthly;Shoes
52;Male;New York;Yes;Monthly;Gloves
52;Male;North Dakota;No;Annually;Pants
52;Male;Ohio;Yes;Fortnightly;Shoes
52;Male;Oklahoma;Yes;Bi-Weekly;Boots
52;Male;Rhode Island;Yes;Quarterly;Jewelry
52;Male;South Carolina;Yes;Annually;Sandals
52;Male;South Dakota;Yes;Bi-Weekly;Scarf
52;Male;Tennessee;Yes;Monthly;Dress
52;Male;Texas;No;Fortnightly;Sweater, T-shirt
52;Male;Utah;No;Fortnightly;Pants
52;Male;Vermont;No;Bi-Weekly;Sweater
52;Male;Wyoming;No;Monthly;Sneakers
52;Male;Wyoming;Yes;Bi-Weekly;Shirt
53;Female;Arkansas;No;Fortnightly;Gloves
53;Female;Georgia;No;Monthly;Blouse
53;Female;Idaho;No;Bi-Weekly;Coat
53;Female;Idaho;No;Fortnightly;Shorts
53;Female;Idaho;No;Monthly;Coat
53;Female;Iowa;No;Bi-Weekly;Sweater
53;Female;Kentucky;No;Bi-Weekly;Handbag
53;Female;Louisiana;No;Monthly;Blouse
53;Female;Montana;No;Quarterly;Shorts
53;Female;Nebraska;No;Weekly;Shoes
53;Female;New Hampshire;No;Weekly;Blouse
53;Female;New Jersey;No;Bi-Weekly;Pants, Scarf
53;Female;Rhode Island;No;Bi-Weekly;Pants
53;Female;Rhode Island;No;Monthly;Pants
53;Female;South Carolina;No;Annually;Jacket
53;Female;South Dakota;No;Every 3 Months;Coat
53;Female;Tennessee;No;Annually;Scarf
53;Female;Washington;No;Annually;Skirt
53;Female;West Virginia;No;Every 3 Months;Handbag
53;Male;Alabama;Yes;Monthly;Skirt
53;Male;Alaska;No;Bi-Weekly;Sunglasses
53;Male;Alaska;No;Fortnightly;Sunglasses
53;Male;Alaska;Yes;Annually;Handbag
53;Male;Arizona;No;Monthly;Backpack
53;Male;Arkansas;No;Bi-Weekly;Sandals
53;Male;Arkansas;No;Fortnightly;Blouse
53;Male;Arkansas;Yes;Bi-Weekly;Shoes
53;Male;Connecticut;No;Weekly;Skirt
53;Male;Delaware;No;Quarterly;Handbag
53;Male;Delaware;Yes;Every 3 Months;Pants
53;Male;Idaho;No;Annually;Hoodie
53;Male;Illinois;No;Quarterly;Jacket
53;Male;Maine;No;Fortnightly;Shoes
53;Male;Maryland;Yes;Monthly;Sandals
53;Male;Michigan;No;Bi-Weekly;Shirt
53;Male;Michigan;No;Weekly;Backpack
53;Male;Michigan;Yes;Weekly;Handbag
53;Male;Minnesota;No;Annually;Shorts
53;Male;Minnesota;Yes;Fortnightly;Skirt
53;Male;Mississippi;No;Annually;Blouse
53;Male;Mississippi;Yes;Quarterly;Dress
53;Male;Missouri;No;Quarterly;Scarf
53;Male;Missouri;Yes;Annually;Jeans
53;Male;New Hampshire;No;Fortnightly;Boots
53;Male;New Hampshire;Yes;Quarterly;Backpack
53;Male;New Jersey;Yes;Monthly;Hoodie
53;Male;New Mexico;No;Fortnightly;Handbag
53;Male;New Mexico;No;Weekly;Shoes
53;Male;New Mexico;Yes;Bi-Weekly;Sunglasses
53;Male;New York;Yes;Monthly;Shoes
53;Male;Ohio;No;Bi-Weekly;Sandals
53;Male;Ohio;No;Every 3 Months;Scarf
53;Male;Oklahoma;No;Weekly;T-shirt
53;Male;Oklahoma;Yes;Annually;Coat
53;Male;Oklahoma;Yes;Every 3 Months;Shorts
53;Male;Oregon;No;Bi-Weekly;Jacket
53;Male;Oregon;Yes;Weekly;Belt
53;Male;Rhode Island;No;Annually;Backpack
53;Male;Rhode Island;No;Quarterly;Dress
53;Male;South Carolina;No;Annually;Socks
53;Male;Texas;No;Quarterly;Sweater
53;Male;Texas;Yes;Fortnightly;Sneakers
53;Male;Utah;No;Annually;Gloves
53;Male;Utah;Yes;Every 3 Months;Shorts
53;Male;Vermont;Yes;Quarterly;Pants
53;Male;West Virginia;No;Quarterly;Sneakers
53;Male;West Virginia;Yes;Quarterly;Sunglasses
53;Male;Wyoming;No;Bi-Weekly;Blouse
53;Male;Wyoming;Yes;Every 3 Months;Skirt
54;Female;Colorado;No;Every 3 Months;Handbag
54;Female;Connecticut;No;Annually;Blouse
54;Female;Connecticut;No;Monthly;Pants
54;Female;Georgia;No;Quarterly;Shorts
54;Female;Hawaii;No;Weekly;Socks
54;Female;Illinois;No;Every 3 Months;Sweater
54;Female;Kentucky;No;Weekly;Shorts
54;Female;Massachusetts;No;Fortnightly;Coat
54;Female;Mississippi;No;Quarterly;Sneakers
54;Female;Montana;No;Fortnightly;Jeans
54;Female;North Dakota;No;Monthly;Handbag
54;Female;North Dakota;No;Quarterly;Shoes
54;Female;Texas;No;Every 3 Months;Shoes
54;Female;Utah;No;Every 3 Months;Shorts
54;Female;Virginia;No;Annually;Socks
54;Female;West Virginia;No;Quarterly;Hat
54;Male;Alabama;No;Weekly;Jeans
54;Male;Alaska;No;Annually;Sweater
54;Male;Alaska;Yes;Quarterly;Sneakers
54;Male;California;No;Bi-Weekly;Sneakers
54;Male;California;No;Weekly;Scarf
54;Male;California;Yes;Bi-Weekly;Sunglasses
54;Male;Colorado;Yes;Quarterly;Pants
54;Male;Connecticut;No;Bi-Weekly;T-shirt
54;Male;Connecticut;Yes;Monthly;Scarf
54;Male;Georgia;No;Annually;Socks
54;Male;Hawaii;No;Quarterly;Hat
54;Male;Hawaii;Yes;Bi-Weekly;Jewelry
54;Male;Idaho;No;Quarterly;Backpack
54;Male;Idaho;Yes;Weekly;Hat
54;Male;Illinois;No;Every 3 Months;Belt, Jewelry
54;Male;Illinois;No;Quarterly;Skirt
54;Male;Indiana;Yes;Bi-Weekly;Belt
54;Male;Iowa;No;Monthly;Skirt
54;Male;Kansas;No;Weekly;Gloves
54;Male;Kentucky;Yes;Weekly;Jacket
54;Male;Louisiana;No;Every 3 Months;Backpack
54;Male;Maine;No;Every 3 Months;Shoes
54;Male;Maine;Yes;Bi-Weekly;Sneakers
54;Male;Maryland;No;Annually;Sunglasses
54;Male;Maryland;No;Every 3 Months;T-shirt
54;Male;Massachusetts;Yes;Bi-Weekly;Blouse, Jeans
54;Male;Massachusetts;Yes;Weekly;Dress
54;Male;Mississippi;Yes;Annually;Dress
54;Male;Mississippi;Yes;Fortnightly;Blouse
54;Male;Missouri;No;Quarterly;Hat
54;Male;Montana;Yes;Annually;Handbag
54;Male;Nebraska;No;Bi-Weekly;Coat
54;Male;Nebraska;No;Fortnightly;Hat
54;Male;Nebraska;Yes;Bi-Weekly;Jewelry
54;Male;Nebraska;Yes;Weekly;Jewelry
54;Male;Nevada;Yes;Every 3 Months;Belt
54;Male;Nevada;Yes;Monthly;Dress
54;Male;New Jersey;No;Fortnightly;Belt
54;Male;New Mexico;No;Annually;T-shirt
54;Male;New Mexico;No;Monthly;Blouse
54;Male;New Mexico;Yes;Bi-Weekly;Sweater
54;Male;New Mexico;Yes;Quarterly;Backpack
54;Male;North Carolina;Yes;Every 3 Months;Handbag
54;Male;North Dakota;No;Bi-Weekly;Socks
54;Male;North Dakota;No;Quarterly;Hoodie
54;Male;Oklahoma;No;Monthly;Jewelry
54;Male;Oklahoma;Yes;Quarterly;Skirt
54;Male;Oregon;No;Bi-Weekly;T-shirt
54;Male;Oregon;No;Quarterly;Sunglasses
54;Male;Pennsylvania;No;Monthly;Hat
54;Male;South Carolina;No;Quarterly;Hat, Coat
54;Male;South Dakota;Yes;Fortnightly;Jeans
54;Male;Tennessee;No;Bi-Weekly;Hat
54;Male;Utah;No;Quarterly;Jacket
54;Male;Utah;Yes;Fortnightly;Blouse
54;Male;Vermont;No;Annually;Sneakers
54;Male;Vermont;No;Quarterly;Sunglasses
54;Male;Virginia;Yes;Weekly;Skirt
54;Male;Washington;No;Quarterly;Blouse
54;Male;West Virginia;No;Fortnightly;Sunglasses
54;Male;West Virginia;Yes;Bi-Weekly;Boots
54;Male;West Virginia;Yes;Quarterly;Hat
54;Male;Wisconsin;No;Annually;Jeans
54;Male;Wisconsin;No;Weekly;Hat
55;Female;Arkansas;No;Every 3 Months;Boots
55;Female;California;No;Quarterly;Sunglasses
55;Female;Connecticut;No;Monthly;Jacket
55;Female;Georgia;No;Bi-Weekly;Blouse
55;Female;Hawaii;No;Quarterly;Boots
55;Female;Kansas;No;Bi-Weekly;Blouse
55;Female;Kansas;No;Monthly;Hat
55;Female;Kansas;No;Quarterly;Socks
55;Female;Louisiana;No;Bi-Weekly;Handbag
55;Female;Louisiana;No;Every 3 Months;Gloves
55;Female;Louisiana;No;Quarterly;Sneakers
55;Female;Maryland;No;Quarterly;Scarf
55;Female;Minnesota;No;Every 3 Months;T-shirt
55;Female;Minnesota;No;Monthly;Jeans, Handbag
55;Female;Missouri;No;Monthly;Belt
55;Female;Montana;No;Weekly;T-shirt
55;Female;Ohio;No;Monthly;Skirt
55;Female;Oklahoma;No;Annually;Jacket
55;Female;Pennsylvania;No;Weekly;Hoodie
55;Female;Tennessee;No;Annually;Shirt
55;Female;Utah;No;Monthly;Jeans
55;Female;Virginia;No;Quarterly;Hoodie
55;Female;Washington;No;Bi-Weekly;Belt
55;Female;Wyoming;No;Fortnightly;T-shirt
55;Male;Alabama;Yes;Fortnightly;Sneakers
55;Male;Alaska;Yes;Fortnightly;Shirt
55;Male;Arizona;No;Fortnightly;Blouse
55;Male;Arkansas;No;Annually;Handbag
55;Male;Arkansas;No;Monthly;Sweater
55;Male;Arkansas;Yes;Weekly;Shirt
55;Male;Colorado;Yes;Quarterly;Sunglasses
55;Male;Connecticut;No;Every 3 Months;Scarf
55;Male;Florida;Yes;Fortnightly;Shorts
55;Male;Indiana;No;Annually;Jacket
55;Male;Iowa;Yes;Weekly;Boots
55;Male;Kansas;No;Fortnightly;T-shirt
55;Male;Kentucky;Yes;Fortnightly;Blouse
55;Male;Louisiana;No;Quarterly;Sunglasses
55;Male;Maine;Yes;Quarterly;Boots
55;Male;Maryland;No;Annually;Blouse
55;Male;Maryland;Yes;Weekly;Belt
55;Male;Massachusetts;No;Annually;Sunglasses
55;Male;Massachusetts;Yes;Weekly;Coat
55;Male;Minnesota;No;Monthly;Backpack
55;Male;Minnesota;Yes;Every 3 Months;Sandals
55;Male;Mississippi;Yes;Monthly;Dress
55;Male;Missouri;Yes;Quarterly;Scarf
55;Male;Montana;Yes;Weekly;Jewelry
55;Male;Nebraska;No;Weekly;Socks
55;Male;Nevada;Yes;Annually;Belt
55;Male;New Hampshire;No;Every 3 Months;Skirt
55;Male;New Hampshire;No;Monthly;Dress
55;Male;New Hampshire;Yes;Monthly;Sunglasses
55;Male;New Mexico;No;Bi-Weekly;Coat
55;Male;New Mexico;No;Every 3 Months;Sandals
55;Male;New York;Yes;Every 3 Months;Coat
55;Male;North Dakota;Yes;Bi-Weekly;Shoes
55;Male;Pennsylvania;No;Every 3 Months;Boots
55;Male;South Carolina;Yes;Annually;Pants
55;Male;Texas;Yes;Every 3 Months;Scarf
55;Male;Texas;Yes;Fortnightly;Sweater
55;Male;Vermont;No;Quarterly;Shoes
55;Male;Virginia;No;Fortnightly;Sandals
55;Male;Virginia;Yes;Annually;Shoes
55;Male;Virginia;Yes;Quarterly;Skirt
55;Male;Washington;Yes;Fortnightly;Boots
55;Male;West Virginia;Yes;Quarterly;Gloves, Shoes
55;Male;Wyoming;No;Fortnightly;Pants, Blouse
55;Male;Wyoming;No;Weekly;Shirt
55;Male;Wyoming;Yes;Weekly;Socks
56;Female;Alabama;No;Fortnightly;Socks
56;Female;Arizona;No;Weekly;Jewelry
56;Female;Georgia;No;Annually;Jewelry
56;Female;Georgia;No;Weekly;Scarf
56;Female;Idaho;No;Monthly;Shirt
56;Female;Iowa;No;Monthly;Shoes
56;Female;Maryland;No;Bi-Weekly;Shirt
56;Female;Maryland;No;Fortnightly;Hoodie
56;Female;Montana;No;Monthly;Hoodie
56;Female;New Hampshire;No;Bi-Weekly;Coat
56;Female;North Dakota;No;Every 3 Months;Shirt
56;Female;Oklahoma;No;Quarterly;Boots
56;Female;Pennsylvania;No;Every 3 Months;Socks
56;Female;Rhode Island;No;Annually;Boots
56;Female;Tennessee;No;Annually;T-shirt
56;Female;Tennessee;No;Weekly;Scarf
56;Female;Texas;No;Fortnightly;Shirt
56;Female;Utah;No;Annually;T-shirt
56;Female;Vermont;No;Fortnightly;Shorts
56;Female;Virginia;No;Quarterly;Boots
56;Female;West Virginia;No;Annually;Boots
56;Female;West Virginia;No;Monthly;Sandals
56;Male;Alabama;No;Annually;Skirt
56;Male;Alabama;No;Fortnightly;Handbag
56;Male;Arizona;No;Every 3 Months;Jacket
56;Male;Arizona;No;Quarterly;Socks
56;Male;California;No;Annually;Hat
56;Male;California;No;Weekly;Shorts
56;Male;California;Yes;Annually;Pants
56;Male;Colorado;Yes;Weekly;Gloves
56;Male;Connecticut;No;Every 3 Months;Jacket
56;Male;Delaware;No;Monthly;Belt
56;Male;Delaware;Yes;Fortnightly;Scarf
56;Male;Florida;Yes;Quarterly;Jeans
56;Male;Idaho;No;Every 3 Months;Sneakers
56;Male;Illinois;No;Bi-Weekly;Dress
56;Male;Illinois;No;Every 3 Months;Jeans
56;Male;Indiana;No;Monthly;Shorts
56;Male;Iowa;No;Every 3 Months;Hat, Shoes
56;Male;Kentucky;Yes;Every 3 Months;Shorts
56;Male;Louisiana;Yes;Monthly;Sneakers
56;Male;Maine;No;Monthly;Sandals
56;Male;Maryland;Yes;Every 3 Months;Boots
56;Male;Massachusetts;No;Annually;Shirt
56;Male;Michigan;No;Monthly;Dress
56;Male;Michigan;Yes;Fortnightly;Sandals
56;Male;Minnesota;Yes;Quarterly;Sunglasses
56;Male;Minnesota;Yes;Weekly;Sneakers
56;Male;Mississippi;No;Quarterly;Shorts
56;Male;Missouri;No;Monthly;Pants
56;Male;Montana;No;Every 3 Months;Handbag
56;Male;Montana;Yes;Fortnightly;Pants
56;Male;Nebraska;No;Monthly;Jewelry
56;Male;Nevada;No;Annually;Handbag
56;Male;Nevada;No;Quarterly;Socks
56;Male;Nevada;No;Weekly;Boots
56;Male;Nevada;Yes;Weekly;Pants
56;Male;New Hampshire;No;Monthly;Handbag
56;Male;New York;No;Annually;T-shirt
56;Male;New York;No;Monthly;Gloves
56;Male;New York;Yes;Fortnightly;Backpack
56;Male;North Dakota;Yes;Quarterly;Jeans
56;Male;Ohio;Yes;Bi-Weekly;Hat
56;Male;Oklahoma;Yes;Quarterly;Scarf
56;Male;Rhode Island;No;Bi-Weekly;Shorts
56;Male;South Carolina;Yes;Annually;Scarf
56;Male;South Carolina;Yes;Fortnightly;Blouse
56;Male;Tennessee;No;Bi-Weekly;T-shirt
56;Male;Utah;No;Bi-Weekly;Handbag
56;Male;Virginia;Yes;Weekly;Gloves
56;Male;West Virginia;Yes;Weekly;T-shirt
56;Male;Wisconsin;No;Annually;Jeans
56;Male;Wisconsin;No;Monthly;Blouse
57;Female;Alabama;No;Weekly;Dress
57;Female;Alaska;No;Annually;Dress
57;Female;Alaska;No;Fortnightly;Gloves
57;Female;California;No;Every 3 Months;Pants, Jewelry
57;Female;Florida;No;Annually;T-shirt
57;Female;Georgia;No;Every 3 Months;Handbag
57;Female;Georgia;No;Weekly;Socks
57;Female;Idaho;No;Bi-Weekly;Shorts
57;Female;Indiana;No;Weekly;Coat
57;Female;Iowa;No;Bi-Weekly;Handbag
57;Female;Kansas;No;Weekly;Coat
57;Female;Maine;No;Bi-Weekly;Sunglasses
57;Female;Minnesota;No;Fortnightly;Sneakers
57;Female;Minnesota;No;Quarterly;Hat
57;Female;Missouri;No;Bi-Weekly;Socks
57;Female;Nebraska;No;Annually;Sweater
57;Female;Nebraska;No;Monthly;Belt
57;Female;Nebraska;No;Quarterly;Sweater
57;Female;New Jersey;No;Monthly;Shorts
57;Female;New Jersey;No;Weekly;Shoes
57;Female;New Mexico;No;Bi-Weekly;Jacket
57;Female;New York;No;Annually;Shoes
57;Female;North Carolina;No;Every 3 Months;Jewelry
57;Female;Ohio;No;Weekly;Sandals
57;Female;Oklahoma;No;Every 3 Months;Hat
57;Female;Pennsylvania;No;Annually;Sunglasses
57;Female;Pennsylvania;No;Every 3 Months;Blouse
57;Female;South Dakota;No;Monthly;Coat
57;Female;Tennessee;No;Weekly;Sneakers
57;Female;Texas;No;Fortnightly;Handbag
57;Female;Vermont;No;Every 3 Months;Shirt
57;Male;Arizona;No;Fortnightly;Shorts
57;Male;Arizona;No;Monthly;Sunglasses
57;Male;Arkansas;No;Quarterly;Socks
57;Male;California;No;Annually;Gloves
57;Male;California;No;Every 3 Months;Sandals
57;Male;California;Yes;Quarterly;Shirt
57;Male;Colorado;Yes;Monthly;Sneakers
57;Male;Delaware;Yes;Monthly;Dress
57;Male;Florida;No;Every 3 Months;Skirt
57;Male;Hawaii;No;Annually;Shoes
57;Male;Hawaii;No;Bi-Weekly;Handbag
57;Male;Hawaii;Yes;Annually;Sweater
57;Male;Illinois;No;Annually;Jeans
57;Male;Illinois;No;Bi-Weekly;Skirt
57;Male;Illinois;No;Weekly;Shirt
57;Male;Indiana;No;Weekly;Coat
57;Male;Indiana;Yes;Every 3 Months;Blouse
57;Male;Iowa;Yes;Quarterly;Shirt
57;Male;Louisiana;Yes;Weekly;Sweater
57;Male;Maine;No;Quarterly;Shorts
57;Male;Maryland;No;Bi-Weekly;Shoes
57;Male;Massachusetts;No;Annually;Jeans
57;Male;Michigan;No;Weekly;Sunglasses
57;Male;Missouri;No;Bi-Weekly;Sunglasses
57;Male;Missouri;Yes;Quarterly;Handbag
57;Male;Montana;No;Bi-Weekly;Boots
57;Male;Montana;No;Quarterly;Backpack
57;Male;Nebraska;Yes;Annually;Hat
57;Male;Nevada;No;Monthly;Sandals
57;Male;Nevada;Yes;Monthly;Gloves
57;Male;Nevada;Yes;Weekly;Jewelry
57;Male;New Hampshire;No;Annually;Coat
57;Male;New Hampshire;No;Quarterly;Gloves, Coat
57;Male;New Jersey;No;Annually;Sandals
57;Male;New York;No;Annually;Dress
57;Male;New York;No;Every 3 Months;Handbag
57;Male;New York;No;Fortnightly;Dress
57;Male;New York;No;Monthly;Scarf
57;Male;North Carolina;Yes;Monthly;Jewelry
57;Male;North Carolina;Yes;Quarterly;Shorts
57;Male;North Carolina;Yes;Weekly;Sandals
57;Male;Ohio;No;Annually;Sweater
57;Male;Oregon;No;Weekly;Hat
57;Male;Rhode Island;No;Bi-Weekly;Shorts
57;Male;Tennessee;No;Quarterly;Shorts
57;Male;Utah;Yes;Every 3 Months;Handbag
57;Male;Utah;Yes;Fortnightly;Jewelry
57;Male;Virginia;No;Fortnightly;Belt, Sneakers
57;Male;West Virginia;No;Monthly;Sandals
57;Male;Wisconsin;No;Weekly;Sunglasses
57;Male;Wisconsin;Yes;Monthly;Skirt, Pants
57;Male;Wyoming;No;Monthly;Dress
58;Female;Alabama;No;Every 3 Months;Shoes
58;Female;Alaska;No;Fortnightly;Hat
58;Female;Arizona;No;Bi-Weekly;Shirt
58;Female;Arkansas;No;Bi-Weekly;T-shirt
58;Female;California;No;Annually;Sweater
58;Female;California;No;Bi-Weekly;Sweater
58;Female;Colorado;No;Annually;Shirt
58;Female;Colorado;No;Every 3 Months;Hat
58;Female;Georgia;No;Every 3 Months;T-shirt
58;Female;Georgia;No;Weekly;Sandals
58;Female;Hawaii;No;Weekly;Hat
58;Female;Illinois;No;Weekly;Sweater
58;Female;Maryland;No;Fortnightly;Jacket
58;Female;Michigan;No;Every 3 Months;Skirt
58;Female;Minnesota;No;Annually;Hat
58;Female;Minnesota;No;Bi-Weekly;Skirt
58;Female;Nevada;No;Every 3 Months;Belt
58;Female;Nevada;No;Monthly;Blouse
58;Female;New York;No;Fortnightly;Sunglasses
58;Female;North Carolina;No;Weekly;Sneakers
58;Female;Oregon;No;Bi-Weekly;Shirt
58;Female;Pennsylvania;No;Bi-Weekly;Sandals
